data,cidade,confirmado,suspeitos,obitos
2020-04-03, CHORÓ , 0 , 1 , 0 
2020-04-03, SAO GONCALO DO AMARANTE , 0 , 12 , 0 
2020-04-03, ITATIRA , 0 , 5 , 0 
2020-04-03, PARAIPABA , 0 , 6 , 0 
2020-04-03, INDEPENDENCIA , 0 , 1 , 0 
2020-04-03, ARACOIABA , 0 , 16 , 0 
2020-04-03, MAURITI , 1 , 4 , 0 
2020-04-03, BARBALHA , 0 , 34 , 0 
2020-04-03, OCARA , 0 , 6 , 0 
2020-04-03, SOBRAL , 5 , 344 , 0 
2020-04-03, QUIXERE , 0 , 12 , 0 
2020-04-03, PACOTI , 0 , 8 , 0 
2020-04-03, JAGUARUANA , 0 , 12 , 0 
2020-04-03, BEBERIBE , 1 , 23 , 0 
2020-04-03, UBAJARA , 0 , 4 , 0 
2020-04-03, MONSENHOR TABOSA , 0 , 2 , 0 
2020-04-03, NOVA OLINDA , 0 , 2 , 0 
2020-04-03, ALTO SANTO , 0 , 1 , 0 
2020-04-03, ITAPIPOCA , 1 , 41 , 0 
2020-04-03, PARAMOTI , 0 , 5 , 0 
2020-04-03, LIMOEIRO DO NORTE , 0 , 10 , 0 
2020-04-03, REDENCAO , 0 , 8 , 0 
2020-04-03, CATUNDA , 0 , 1 , 0 
2020-04-03, BARROQUINHA , 0 , 7 , 0 
2020-04-03, NOVO ORIENTE , 0 , 1 , 0 
2020-04-03, SOLONOPOLE , 0 , 2 , 0 
2020-04-03, HIDROLANDIA , 0 , 4 , 0 
2020-04-03, HORIZONTE , 0 , 33 , 0 
2020-04-03, BARREIRA , 0 , 7 , 0 
2020-04-03, FORTIM , 1 , 3 , 0 
2020-04-03, SANTANA DO ACARAU , 0 , 24 , 0 
2020-04-03, GUARAMIRANGA , 0 , 4 , 0 
2020-04-03, CHOROZINHO , 0 , 3 , 0 
2020-04-03, SANTANA DO CARIRI , 0 , 1 , 0 
2020-04-03, BANABUIU , 0 , 4 , 0 
2020-04-03, FORQUILHA , 0 , 10 , 0 
2020-04-03, PARACURU , 0 , 3 , 0 
2020-04-03, ICO , 2 , 14 , 0 
2020-04-03, MARTINOPOLE , 0 , 1 , 0 
2020-04-03, UMIRIM , 0 , 1 , 0 
2020-04-03, PACAJUS , 0 , 47 , 0 
2020-04-03, ALCANTARAS , 0 , 2 , 0 
2020-04-03, IGUATU , 0 , 21 , 1 
2020-04-03, PENTECOSTE , 0 , 4 , 0 
2020-04-03, AURORA , 0 , 4 , 0 
2020-04-03, VICOSA DO CEARA , 0 , 5 , 0 
2020-04-03, ASSARE , 0 , 2 , 0 
2020-04-03, TAUA , 0 , 37 , 0 
2020-04-03, PEREIRO , 0 , 2 , 0 
2020-04-03, BREJO SANTO , 0 , 11 , 0 
2020-04-03, JUCAS , 0 , 4 , 0 
2020-04-03, GRACA , 0 , 1 , 0 
2020-04-03, CATARINA , 0 , 2 , 0 
2020-04-03, CRATO , 0 , 38 , 0 
2020-04-03, MADALENA , 0 , 8 , 0 
2020-04-03, IBARETAMA , 0 , 7 , 0 
2020-04-03, CARIRE , 0 , 8 , 0 
2020-04-03, QUIXELO , 0 , 6 , 0 
2020-04-03, RERIUTABA , 0 , 2 , 0 
2020-04-03, FORTALEZA , 694 , 4124 , 27 
2020-04-03, NOVA RUSSAS , 0 , 1 , 0 
2020-04-03, PORANGA , 0 , 2 , 0 
2020-04-03, BAIXIO , 0 , 2 , 0 
2020-04-03, CAMPOS SALES , 0 , 3 , 0 
2020-04-03, MERUOCA , 0 , 11 , 0 
2020-04-03, IPAPORANGA , 1 , 3 , 0 
2020-04-03, MORAUJO , 0 , 8 , 0 
2020-04-03, ARACATI , 0 , 35 , 0 
2020-04-03, SAO JOAO DO JAGUARIBE , 0 , 1 , 0 
2020-04-03, PALHANO , 0 , 1 , 0 
2020-04-03, GUAIÚBA , 0 , 6 , 0 
2020-04-03, SAO BENEDITO , 0 , 6 , 0 
2020-04-03, URUBURETAMA , 0 , 6 , 0 
2020-04-03, IBIAPINA , 0 , 8 , 0 
2020-04-03, BATURITÉ , 0 , 7 , 0 
2020-04-03, TURURU , 0 , 6 , 0 
