data,cidade,confirmado,suspeitos,obitos
2020-04-08, PACOTI , 0 , 9 , 0 
2020-04-08, JAGUARUANA , 0 , 16 , 0 
2020-04-08, UBAJARA , 0 , 5 , 0 
2020-04-08, MONSENHOR TABOSA , 0 , 2 , 0 
2020-04-08, NOVA OLINDA , 0 , 3 , 0 
2020-04-08, ALTO SANTO , 0 , 1 , 0 
2020-04-08, PARAMOTI , 0 , 7 , 0 
2020-04-08, REDENCAO , 0 , 14 , 0 
2020-04-08, CATUNDA , 0 , 1 , 0 
2020-04-08, BARROQUINHA , 0 , 7 , 0 
2020-04-08, SOLONOPOLE , 0 , 2 , 0 
2020-04-08, HIDROLANDIA , 0 , 5 , 0 
2020-04-08, BARREIRA , 0 , 9 , 0 
2020-04-08, GUARAMIRANGA , 0 , 4 , 0 
2020-04-08, CHOROZINHO , 0 , 5 , 0 
2020-04-08, SANTANA DO CARIRI , 0 , 1 , 0 
2020-04-08, BANABUIU , 0 , 4 , 0 
2020-04-08, FORQUILHA , 0 , 15 , 0 
2020-04-08, PARACURU , 0 , 3 , 0 
2020-04-08, MARTINOPOLE , 0 , 3 , 0 
2020-04-08, UMIRIM , 0 , 1 , 0 
2020-04-08, PACAJUS , 0 , 54 , 0 
2020-04-08, ALCANTARAS , 0 , 5 , 0 
2020-04-08, PENTECOSTE , 0 , 8 , 0 
2020-04-08, AURORA , 0 , 5 , 0 
2020-04-08, VICOSA DO CEARA , 0 , 10 , 0 
2020-04-08, ASSARE , 0 , 3 , 0 
2020-04-08, TAUA , 0 , 50 , 0 
2020-04-08, PEREIRO , 0 , 4 , 0 
2020-04-08, BREJO SANTO , 0 , 11 , 0 
2020-04-08, JUCAS , 0 , 5 , 0 
2020-04-08, GRACA , 0 , 2 , 0 
2020-04-08, CRATO , 0 , 50 , 0 
2020-04-08, MADALENA , 0 , 9 , 0 
2020-04-08, IBARETAMA , 0 , 7 , 0 
2020-04-08, CARIRE , 0 , 8 , 0 
2020-04-08, QUIXELO , 0 , 7 , 0 
2020-04-08, RERIUTABA , 0 , 3 , 0 
2020-04-08, NOVA RUSSAS , 0 , 1 , 0 
2020-04-08, PORANGA , 0 , 2 , 0 
2020-04-08, BAIXIO , 0 , 2 , 0 
2020-04-08, CAMPOS SALES , 0 , 4 , 0 
2020-04-08, MERUOCA , 0 , 11 , 0 
2020-04-08, MORAUJO , 0 , 9 , 0 
2020-04-08, SAO JOAO DO JAGUARIBE , 0 , 2 , 0 
2020-04-08, PALHANO , 0 , 1 , 0 
2020-04-08, GUAIÚBA , 0 , 6 , 0 
2020-04-08, SAO BENEDITO , 0 , 7 , 0 
2020-04-08, URUBURETAMA , 0 , 6 , 0 
2020-04-08, IBIAPINA , 0 , 8 , 0 
2020-04-08, BATURITÉ , 0 , 9 , 0 
2020-04-08, AIUABA , 0 , 1 , 0 
2020-04-08, TURURU , 0 , 6 , 0 
