data,cidade,confirmado,suspeitos,obitos
2020-04-12, INDEPENDENCIA , 2 , 3 , 0 
2020-04-12, IPAPORANGA , 1 , 6 , 0 
2020-04-12, IPAUMIRIM , 0 , 2 , 0 
2020-04-12, IPU , 0 , 5 , 0 
2020-04-12, IPUEIRAS , 2 , 13 , 0 
2020-04-12, IRAUCUBA , 0 , 11 , 0 
2020-04-12, ITAICABA , 1 , 2 , 0 
2020-04-12, ITAITINGA , 6 , 49 , 1 
2020-04-12, ITAPAJE , 1 , 3 , 0 
2020-04-12, ITAPIPOCA , 1 , 49 , 0 
2020-04-12, ITAPIUNA , 0 , 4 , 0 
2020-04-12, ITAREMA , 1 , 13 , 0 
2020-04-12, ITATIRA , 0 , 8 , 0 
2020-04-12, JAGUARETAMA , 0 , 4 , 0 
2020-04-12, JAGUARIBARA , 0 , 6 , 0 
2020-04-12, JAGUARIBE , 5 , 24 , 1 
2020-04-12, JAGUARUANA , 0 , 16 , 0 
2020-04-12, JARDIM , 0 , 4 , 0 
2020-04-12, JIJOCA DE JERICOACOARA , 0 , 10 , 0 
2020-04-12, JUAZEIRO DO NORTE , 3 , 79 , 0 
2020-04-12, JUCAS , 0 , 6 , 0 
2020-04-12, LAVRAS DA MANGABEIRA , 1 , 9 , 0 
2020-04-12, LIMOEIRO DO NORTE , 5 , 18 , 2 
2020-04-12, MADALENA , 0 , 10 , 0 
2020-04-12, MARACANAU , 23 , 169 , 1 
2020-04-12, MARANGUAPE , 3 , 84 , 1 
2020-04-12, MARCO , 0 , 7 , 0 
2020-04-12, MARTINOPOLE , 0 , 3 , 0 
2020-04-12, MASSAPE , 1 , 46 , 0 
2020-04-12, MAURITI , 1 , 7 , 0 
2020-04-12, MERUOCA , 0 , 11 , 0 
2020-04-12, MILAGRES , 0 , 6 , 0 
2020-04-12, MILHA , 0 , 1 , 0 
2020-04-12, MIRAIMA , 0 , 1 , 0 
2020-04-12, MISSAO VELHA , 0 , 4 , 0 
2020-04-12, MOMBACA , 3 , 5 , 0 
2020-04-12, MONSENHOR TABOSA , 0 , 2 , 0 
2020-04-12, MORADA NOVA , 0 , 18 , 0 
2020-04-12, MORAUJO , 0 , 9 , 0 
2020-04-12, MORRINHOS , 0 , 5 , 0 
2020-04-12, MUCAMBO , 0 , 33 , 0 
2020-04-12, MULUNGU , 0 , 16 , 0 
2020-04-12, NOVA OLINDA , 0 , 5 , 0 
2020-04-12, NOVA RUSSAS , 0 , 3 , 0 
2020-04-12, NOVO ORIENTE , 2 , 5 , 0 
2020-04-12, OCARA , 0 , 9 , 0 
2020-04-12, OROS , 0 , 1 , 0 
2020-04-12, PACAJUS , 1 , 58 , 0 
2020-04-12, PACATUBA , 2 , 42 , 0 
2020-04-12, PACOTI , 0 , 9 , 0 
2020-04-12, PACUJA , 0 , 6 , 0 
2020-04-12, PALHANO , 0 , 1 , 0 
2020-04-12, PALMACIA , 0 , 1 , 0 
2020-04-12, PARACURU , 0 , 4 , 0 
2020-04-12, PARAIPABA , 0 , 7 , 0 
2020-04-12, PARAMBU , 0 , 10 , 0 
2020-04-12, PARAMOTI , 0 , 7 , 0 
2020-04-12, PEDRA BRANCA , 1 , 3 , 0 
2020-04-12, PENAFORTE , 0 , 2 , 0 
2020-04-12, PENTECOSTE , 0 , 8 , 0 
2020-04-12, PEREIRO , 0 , 4 , 0 
2020-04-12, PINDORETAMA , 1 , 33 , 0 
2020-04-12, PIQUET CARNEIRO , 0 , 4 , 0 
2020-04-12, PIRES FERREIRA , 0 , 3 , 0 
2020-04-12, PORANGA , 0 , 3 , 0 
2020-04-12, POTENGI , 0 , 4 , 0 
2020-04-12, POTIRETAMA , 0 , 1 , 0 
2020-04-12, QUITERIANOPOLIS , 0 , 10 , 0 
2020-04-12, QUIXADA , 7 , 43 , 0 
2020-04-12, QUIXELO , 0 , 7 , 0 
2020-04-12, QUIXERAMOBIM , 5 , 19 , 1 
2020-04-12, QUIXERE , 2 , 15 , 0 
2020-04-12, REDENCAO , 1 , 15 , 0 
2020-04-12, RERIUTABA , 0 , 3 , 0 
2020-04-12, RUSSAS , 2 , 44 , 0 
2020-04-12, SABOEIRO , 0 , 2 , 0 
2020-04-12, SALITRE , 0 , 2 , 0 
2020-04-12, SANTANA DO ACARAU , 1 , 34 , 0 
2020-04-12, SANTANA DO CARIRI , 0 , 1 , 0 
2020-04-12, SANTA QUITERIA , 2 , 17 , 1 
2020-04-12, SAO BENEDITO , 0 , 7 , 0 
2020-04-12, SAO GONCALO DO AMARANTE , 0 , 19 , 0 
2020-04-12, SAO JOAO DO JAGUARIBE , 0 , 2 , 0 
2020-04-12, SAO LUÍS DO CURU , 1 , 8 , 0 
2020-04-12, SENADOR POMPEU , 2 , 6 , 0 
2020-04-12, SENADOR SA , 1 , 2 , 0 
2020-04-12, SOBRAL , 14 , 398 , 0 
2020-04-12, SOLONOPOLE , 0 , 2 , 0 
2020-04-12, TABULEIRO DO NORTE , 1 , 7 , 0 
2020-04-12, TAMBORIL , 0 , 6 , 0 
2020-04-12, TARRAFAS , 0 , 3 , 0 
2020-04-12, TAUA , 0 , 62 , 0 
2020-04-12, TEJUCUOCA , 0 , 4 , 0 
2020-04-12, TIANGUA , 3 , 22 , 1 
2020-04-12, TRAIRI , 0 , 9 , 0 
2020-04-12, TURURU , 0 , 6 , 0 
2020-04-12, UBAJARA , 0 , 5 , 0 
2020-04-12, UMARI , 0 , 1 , 0 
2020-04-12, UMIRIM , 0 , 3 , 0 
2020-04-12, URUBURETAMA , 0 , 7 , 0 
2020-04-12, URUOCA , 0 , 15 , 0 
2020-04-12, VARJOTA , 0 , 4 , 0 
2020-04-12, VARZEA ALEGRE , 1 , 8 , 0 
2020-04-12, VICOSA DO CEARA , 0 , 12 , 0 
2020-04-12, Sem informação , 19 , 119 , 0 
