data,cidade,confirmado,suspeitos,obitos
2020-04-04, VARJOTA , 0 , 3 , 0 
2020-04-04, LAVRAS DA MANGABEIRA , 0 , 5 , 0 
2020-04-04, AMONTADA , 0 , 14 , 0 
2020-04-04, CASCAVEL , 0 , 26 , 0 
2020-04-04, PINDORETAMA , 0 , 28 , 0 
2020-04-04, GRANJA , 0 , 8 , 0 
2020-04-04, SENADOR SA , 0 , 1 , 0 
2020-04-04, IPUEIRAS , 0 , 8 , 0 
2020-04-04, JAGUARIBARA , 0 , 5 , 0 
2020-04-04, BOA VIAGEM , 0 , 9 , 0 
2020-04-04, PACUJA , 0 , 5 , 0 
2020-04-04, ARARENDA , 0 , 3 , 0 
2020-04-04, PACATUBA , 1 , 26 , 0 
2020-04-04, JAGUARETAMA , 0 , 5 , 0 
2020-04-04, MILAGRES , 0 , 3 , 0 
2020-04-04, CROATA , 0 , 1 , 0 
2020-04-04, PENAFORTE , 0 , 2 , 0 
2020-04-04, MASSAPE , 0 , 32 , 0 
2020-04-04, QUITERIANOPOLIS , 0 , 6 , 0 
2020-04-04, ITAPIUNA , 0 , 2 , 0 
2020-04-04, FRECHEIRINHA , 0 , 5 , 0 
2020-04-04, VARZEA ALEGRE , 0 , 3 , 0 
2020-04-04, IPU , 0 , 4 , 0 
2020-04-04, JIJOCA DE JERICOACOARA , 0 , 6 , 0 
2020-04-04, ARARIPE , 0 , 2 , 0 
2020-04-04, APUIARES , 0 , 4 , 0 
2020-04-04, ARNEIROZ , 0 , 2 , 0 
2020-04-04, BELA CRUZ , 0 , 4 , 0 
2020-04-04, EUSEBIO , 0 , 70 , 1 
2020-04-04, JARDIM , 0 , 3 , 0 
2020-04-04, AQUIRAZ , 19 , 54 , 0 
2020-04-04, CHORÓ , 0 , 1 , 0 
2020-04-04, SAO GONCALO DO AMARANTE , 0 , 12 , 0 
2020-04-04, ITATIRA , 0 , 5 , 0 
2020-04-04, PARAIPABA , 0 , 6 , 0 
2020-04-04, INDEPENDENCIA , 0 , 2 , 0 
2020-04-04, ARACOIABA , 0 , 17 , 0 
2020-04-04, MAURITI , 1 , 5 , 0 
2020-04-04, BARBALHA , 0 , 35 , 0 
2020-04-04, OCARA , 0 , 6 , 0 
2020-04-04, SOBRAL , 5 , 345 , 0 
2020-04-04, QUIXERE , 0 , 12 , 0 
2020-04-04, PACOTI , 0 , 8 , 0 
2020-04-04, JAGUARUANA , 0 , 12 , 0 
2020-04-04, BEBERIBE , 1 , 24 , 0 
2020-04-04, UBAJARA , 0 , 4 , 0 
2020-04-04, MONSENHOR TABOSA , 0 , 2 , 0 
2020-04-04, NOVA OLINDA , 0 , 2 , 0 
2020-04-04, ALTO SANTO , 0 , 1 , 0 
2020-04-04, ITAPIPOCA , 1 , 43 , 0 
2020-04-04, PARAMOTI , 0 , 5 , 0 
2020-04-04, LIMOEIRO DO NORTE , 0 , 11 , 0 
2020-04-04, REDENCAO , 0 , 9 , 0 
2020-04-04, CATUNDA , 0 , 1 , 0 
2020-04-04, BARROQUINHA , 0 , 7 , 0 
2020-04-04, NOVO ORIENTE , 0 , 1 , 0 
2020-04-04, SOLONOPOLE , 0 , 2 , 0 
2020-04-04, HIDROLANDIA , 0 , 4 , 0 
2020-04-04, HORIZONTE , 4 , 34 , 0 
2020-04-04, BARREIRA , 0 , 7 , 0 
2020-04-04, FORTIM , 1 , 3 , 0 
2020-04-04, SANTANA DO ACARAU , 0 , 24 , 0 
2020-04-04, GUARAMIRANGA , 0 , 4 , 0 
2020-04-04, CHOROZINHO , 0 , 3 , 0 
2020-04-04, SANTANA DO CARIRI , 0 , 1 , 0 
2020-04-04, BANABUIU , 0 , 4 , 0 
2020-04-04, FORQUILHA , 0 , 12 , 0 
2020-04-04, PARACURU , 0 , 3 , 0 
2020-04-04, ICO , 2 , 14 , 0 
2020-04-04, MARTINOPOLE , 0 , 2 , 0 
2020-04-04, UMIRIM , 0 , 1 , 0 
2020-04-04, PACAJUS , 0 , 47 , 0 
2020-04-04, ALCANTARAS , 0 , 4 , 0 
2020-04-04, IGUATU , 0 , 22 , 1 
2020-04-04, PENTECOSTE , 0 , 4 , 0 
2020-04-04, AURORA , 0 , 4 , 0 
2020-04-04, VICOSA DO CEARA , 0 , 5 , 0 
2020-04-04, ASSARE , 0 , 2 , 0 
2020-04-04, TAUA , 0 , 42 , 0 
2020-04-04, PEREIRO , 0 , 2 , 0 
2020-04-04, BREJO SANTO , 0 , 11 , 0 
2020-04-04, JUCAS , 0 , 4 , 0 
2020-04-04, GRACA , 0 , 1 , 0 
2020-04-04, CATARINA , 0 , 2 , 0 
2020-04-04, CRATO , 0 , 41 , 0 
2020-04-04, MADALENA , 0 , 8 , 0 
2020-04-04, IBARETAMA , 0 , 7 , 0 
2020-04-04, CARIRE , 0 , 8 , 0 
2020-04-04, QUIXELO , 0 , 6 , 0 
2020-04-04, RERIUTABA , 0 , 2 , 0 
2020-04-04, FORTALEZA , 764 , 4256 , 32 
2020-04-04, NOVA RUSSAS , 0 , 1 , 0 
2020-04-04, PORANGA , 0 , 2 , 0 
2020-04-04, BAIXIO , 0 , 2 , 0 
2020-04-04, CAMPOS SALES , 0 , 3 , 0 
2020-04-04, MERUOCA , 0 , 11 , 0 
2020-04-04, IPAPORANGA , 1 , 3 , 0 
2020-04-04, MORAUJO , 0 , 8 , 0 
2020-04-04, ARACATI , 0 , 37 , 1 
2020-04-04, SAO JOAO DO JAGUARIBE , 0 , 1 , 0 
2020-04-04, PALHANO , 0 , 1 , 0 
2020-04-04, GUAIÚBA , 0 , 6 , 0 
2020-04-04, SAO BENEDITO , 0 , 6 , 0 
2020-04-04, URUBURETAMA , 0 , 6 , 0 
2020-04-04, IBIAPINA , 0 , 8 , 0 
2020-04-04, BATURITÉ , 0 , 7 , 0 
2020-04-04, TURURU , 0 , 6 , 0 
